txn_id,trade_ref_no,split_seq_no,advisor_sid,month_id,product_id,account_no,trade_dt,proc_dt,credited_amt,pre_split_amt,split_pct,client_rate_bps,std_tier_rate,concession_type,discount_amt,eff_disc_pct,avg_balance_amt,file_key,trade_description,rev_nature,reason_cd,rm_sid,cs_sid,revenue_eligibility,incentive_eligible,days_to_process,posting_month_id,data_source
SMPLTRD00078|1,SMPLTRD00078,1,SMPL001,202606,EQ|COMM,SMPLACCT-1107,2026-06-11 00:00:00,2026-06-12 00:00:00,163.47,163.47,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202606,REAL
SMPLTRD00079|1,SMPLTRD00079,1,SMPL001,202606,EQ|COMM,SMPLACCT-1108,2026-06-13 00:00:00,2026-06-14 00:00:00,163.75,163.75,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202606,REAL
SMPLTRD00080|1,SMPLTRD00080,1,SMPL001,202606,EQ|COMM,SMPLACCT-1106,2026-06-15 00:00:00,2026-06-16 00:00:00,117.39,117.39,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202606,REAL
SMPLTRD00081|1,SMPLTRD00081,1,SMPL001,202606,EQ|COMM,SMPLACCT-1107,2026-06-17 00:00:00,2026-06-18 00:00:00,141.15,141.15,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202606,REAL
SMPLTRD00082|1,SMPLTRD00082,1,SMPL001,202606,EQ|COMM,SMPLACCT-1108,2026-06-19 00:00:00,2026-06-20 00:00:00,136.52,136.52,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202606,REAL
SMPLTRD00083|1,SMPLTRD00083,1,SMPL001,202606,MF|COMM,SMPLACCT-1103,2026-06-11 00:00:00,2026-06-12 00:00:00,107,107.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION BELOW MINIMUM,RECURRING,92,SMPLRM1,SMPLCS1,NON_CREDITED,False,1,202606,REAL
SMPLTRD00084|1,SMPLTRD00084,1,SMPL001,202606,MF|COMM,SMPLACCT-1103,2026-06-12 00:00:00,2026-06-13 00:00:00,116,116.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION BELOW MINIMUM,RECURRING,92,SMPLRM1,SMPLCS1,NON_CREDITED,False,1,202606,REAL
SMPLTRD00085|1,SMPLTRD00085,1,SMPL001,202606,CASH|SWP,SMPLACCT-1108,2026-06-24 00:00:00,2026-06-25 00:00:00,1600.0,1600.0,1.0,18.0,18.0,None,0.0,0.0,1070000,money_mkt,MONTH M06-2026,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202606,REAL
SMPLTRD00086|1,SMPLTRD00086,1,SMPL001,202607,UMA|FEE,SMPLACCT-1101,2026-07-28 00:00:00,2026-07-29 00:00:00,6030.0,6030.0,1.0,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00087|1,SMPLTRD00087,1,SMPL001,202607,UMA|FEE,SMPLACCT-1102,2026-07-28 00:00:00,2026-07-29 00:00:00,6160.0,6160.0,1.0,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00088|1,SMPLTRD00088,1,SMPL001,202607,UMA|FEE,SMPLACCT-1103,2026-07-28 00:00:00,2026-07-29 00:00:00,6290.0,6290.0,1.0,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,9E,SMPLRM1,SMPLCS1,NON_CREDITED,False,1,202607,REAL
SMPLTRD00089|1,SMPLTRD00089,1,SMPL001,202607,UMA|FEE,SMPLACCT-1109,2026-07-28 00:00:00,2026-07-29 00:00:00,4450,4450.0,1.0,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00090|1,SMPLTRD00090,1,SMPL001,202607,UMA|FEE,SMPLACCT-1111,2026-07-18 00:00:00,2026-07-19 00:00:00,480,480.0,1.0,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00091|1,SMPLTRD00091,1,SMPL001,202607,UMA|PAYS,SMPLACCT-1101,2026-07-28 00:00:00,2026-07-29 00:00:00,20000.0,20000.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,PAY TYPE SUMMARY,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00092|1,SMPLTRD00092,1,SMPL001,202607,JPMCAP|FEE,SMPLACCT-1105,2026-07-27 00:00:00,2026-07-28 00:00:00,4000.0,4000.0,1.0,65.0,65.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00093|1,SMPLTRD00093,1,SMPL001,202607,ADV|FEE,SMPLACCT-1106,2026-07-27 00:00:00,2026-07-28 00:00:00,3200.0,3200.0,1.0,58.0,58.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00094|1,SMPLTRD00094,1,SMPL001,202607,MFT|12B1,SMPLACCT-1107,2026-07-25 00:00:00,2026-07-26 00:00:00,2150,2150.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M07-2026,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00095|1,SMPLTRD00095,1,SMPL001,202607,MFT|12B1,SMPLACCT-1107,2026-07-26 00:00:00,2026-07-27 00:00:00,-130,-130.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M07-2026 REVERSAL,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00096|1,SMPLTRD00096,1,SMPL001,202607,MFT|12B1,SMPLACCT-1107,2026-07-26 00:00:00,2026-07-27 00:00:00,-165,-165.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M07-2026 REVERSAL,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00097|1,SMPLTRD00097,1,SMPL001,202607,MFT|12B1,SMPLACCT-1107,2026-07-26 00:00:00,2026-07-27 00:00:00,-200,-200.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M07-2026 REVERSAL,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00098|1,SMPLTRD00098,1,SMPL001,202607,ANNU|TRL,SMPLACCT-1105,2026-07-23 00:00:00,2026-07-24 00:00:00,-98,-98.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,MONTH M07-2026 ANNUITY REVERSAL,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00099|1,SMPLTRD00099,1,SMPL001,202607,ANNU|TRL,SMPLACCT-1105,2026-07-23 00:00:00,2026-07-24 00:00:00,-123,-123.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,MONTH M07-2026 ANNUITY REVERSAL,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00100|1,SMPLTRD00100,1,SMPL001,202607,STRP|SYND,SMPLACCT-1101,2026-07-10 00:00:00,2026-07-11 00:00:00,14200,14200.0,1.0,0.0,0.0,None,0.0,0.0,0.0,twhs,SYNDICATE ALLOCATION JULY,ONE_TIME,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00101|1,SMPLTRD00101,1,SMPL001,202607,STRP|SYND,SMPLACCT-1101,2026-07-11 00:00:00,2026-07-12 00:00:00,15350,15350.0,1.0,0.0,0.0,None,0.0,0.0,0.0,twhs,SYNDICATE ALLOCATION JULY,ONE_TIME,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00102|1,SMPLTRD00102,1,SMPL001,202607,STRP|SYND,SMPLACCT-1101,2026-07-12 00:00:00,2026-07-13 00:00:00,16500,16500.0,1.0,0.0,0.0,None,0.0,0.0,0.0,twhs,SYNDICATE ALLOCATION JULY,ONE_TIME,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00103|1,SMPLTRD00103,1,SMPL001,202607,STRP|SYND,SMPLACCT-1101,2026-07-13 00:00:00,2026-07-14 00:00:00,17650,17650.0,1.0,0.0,0.0,None,0.0,0.0,0.0,twhs,SYNDICATE ALLOCATION JULY,ONE_TIME,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00104|1,SMPLTRD00104,1,SMPL001,202607,ANNU|TRL,SMPLACCT-1105,2026-07-22 00:00:00,2026-07-23 00:00:00,650,650.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,ANNUITY TRAIL,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00105|1,SMPLTRD00105,1,SMPL001,202607,MF|COMM,SMPLACCT-1103,2026-07-16 00:00:00,2026-07-17 00:00:00,385,385.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00106|1,SMPLTRD00106,1,SMPL001,202607,CASH|CD,SMPLACCT-1108,2026-07-19 00:00:00,2026-07-20 00:00:00,240,240.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,BROKERED CD COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00107|1,SMPLTRD00107,1,SMPL001,202607,EQ|COMM,SMPLACCT-1106,2026-07-03 00:00:00,2026-07-04 00:00:00,163.21,163.21,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,91,SMPLRM1,SMPLCS1,NON_CREDITED,False,1,202607,REAL
SMPLTRD00108|1,SMPLTRD00108,1,SMPL001,202607,EQ|COMM,SMPLACCT-1107,2026-07-05 00:00:00,2026-07-06 00:00:00,152.64,152.64,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00109|1,SMPLTRD00109,1,SMPL001,202607,EQ|COMM,SMPLACCT-1108,2026-07-07 00:00:00,2026-07-08 00:00:00,139.43,139.43,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00110|1,SMPLTRD00110,1,SMPL001,202607,EQ|COMM,SMPLACCT-1106,2026-07-09 00:00:00,2026-07-10 00:00:00,126.12,126.12,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00111|1,SMPLTRD00111,1,SMPL001,202607,EQ|COMM,SMPLACCT-1107,2026-07-11 00:00:00,2026-07-12 00:00:00,139.94,139.94,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00112|1,SMPLTRD00112,1,SMPL001,202607,EQ|COMM,SMPLACCT-1108,2026-07-13 00:00:00,2026-07-14 00:00:00,159.68,159.68,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00113|1,SMPLTRD00113,1,SMPL001,202607,EQ|COMM,SMPLACCT-1106,2026-07-15 00:00:00,2026-07-16 00:00:00,133.28,133.28,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00114|1,SMPLTRD00114,1,SMPL001,202607,EQ|COMM,SMPLACCT-1107,2026-07-17 00:00:00,2026-07-18 00:00:00,160.84,160.84,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00115|1,SMPLTRD00115,1,SMPL001,202607,EQ|COMM,SMPLACCT-1108,2026-07-19 00:00:00,2026-07-20 00:00:00,148.3,148.3,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00116|1,SMPLTRD00116,1,SMPL001,202607,MF|COMM,SMPLACCT-1103,2026-07-11 00:00:00,2026-07-12 00:00:00,107,107.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION BELOW MINIMUM,RECURRING,92,SMPLRM1,SMPLCS1,NON_CREDITED,False,1,202607,REAL
SMPLTRD00117|1,SMPLTRD00117,1,SMPL001,202607,MF|COMM,SMPLACCT-1103,2026-07-12 00:00:00,2026-07-13 00:00:00,116,116.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION BELOW MINIMUM,RECURRING,92,SMPLRM1,SMPLCS1,NON_CREDITED,False,1,202607,REAL
SMPLTRD00118|1,SMPLTRD00118,1,SMPL001,202607,CASH|SWP,SMPLACCT-1108,2026-07-24 00:00:00,2026-07-25 00:00:00,2844.44,2844.44,1.0,32.0,32.0,None,0.0,0.0,1070000,money_mkt,MONTH M07-2026,RECURRING,__NONE__,SMPLRM1,SMPLCS1,CREDITED,True,1,202607,REAL
SMPLTRD00119|1,SMPLTRD00119,1,SMPL002,202604,UMA|FEE,SMPLACCT-2101,2026-04-28 00:00:00,2026-04-29 00:00:00,6730.0,8412.5,0.8,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M04-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00120|1,SMPLTRD00120,1,SMPL002,202604,UMA|FEE,SMPLACCT-2102,2026-04-28 00:00:00,2026-04-29 00:00:00,6860.0,8575.0,0.8,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M04-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00121|1,SMPLTRD00121,1,SMPL002,202604,UMA|FEE,SMPLACCT-2103,2026-04-28 00:00:00,2026-04-29 00:00:00,6990.0,8737.5,0.8,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M04-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00122|1,SMPLTRD00122,1,SMPL002,202604,UMA|FEE,SMPLACCT-2104,2026-04-28 00:00:00,2026-04-29 00:00:00,7120.0,8900.0,0.8,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M04-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00123|1,SMPLTRD00123,1,SMPL002,202604,UMA|FEE,SMPLACCT-2110,2026-04-15 00:00:00,2026-04-16 00:00:00,2000,2000.0,1.0,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M04-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00124|1,SMPLTRD00124,1,SMPL002,202604,UMA|FEE,SMPLACCT-2111,2026-04-18 00:00:00,2026-04-19 00:00:00,540,540.0,1.0,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M04-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00125|1,SMPLTRD00125,1,SMPL002,202604,JPMCAP|FEE,SMPLACCT-2105,2026-04-27 00:00:00,2026-04-28 00:00:00,4400.0,4400.0,1.0,65.0,65.0,None,0.0,0.0,0.0,ace,MONTH M04-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00126|1,SMPLTRD00126,1,SMPL002,202604,ADV|FEE,SMPLACCT-2106,2026-04-27 00:00:00,2026-04-28 00:00:00,3500.0,3500.0,1.0,58.0,58.0,None,0.0,0.0,0.0,ace,MONTH M04-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00127|1,SMPLTRD00127,1,SMPL002,202604,MFT|12B1,SMPLACCT-2107,2026-04-25 00:00:00,2026-04-26 00:00:00,2400,2400.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M04-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00128|1,SMPLTRD00128,1,SMPL002,202604,MFT|12B1,SMPLACCT-2107,2026-04-26 00:00:00,2026-04-27 00:00:00,-140,-140.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M04-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00129|1,SMPLTRD00129,1,SMPL002,202604,MFT|12B1,SMPLACCT-2107,2026-04-26 00:00:00,2026-04-27 00:00:00,-175,-175.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M04-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00130|1,SMPLTRD00130,1,SMPL002,202604,ANNU|TRL,SMPLACCT-2105,2026-04-23 00:00:00,2026-04-24 00:00:00,-106,-106.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,MONTH M04-2026 ANNUITY REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00131|1,SMPLTRD00131,1,SMPL002,202604,MFT|12B1,SMPLACCT-2110,2026-04-25 00:00:00,2026-04-26 00:00:00,800.0,800.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,INHERITED ACCOUNT TRAIL,RECURRING,9G,SMPLRM2,SMPLCS2,NON_CREDITED,False,1,202604,REAL
SMPLTRD00132|1,SMPLTRD00132,1,SMPL002,202604,MAC|QFEE,SMPLACCT-2102,2026-04-15 00:00:00,2026-04-16 00:00:00,7800,7800.0,1.0,120.0,120.0,None,0.0,0.0,0.0,ace,QUARTERLY BILLING M04-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00133|1,SMPLTRD00133,1,SMPL002,202604,ANNU|TRL,SMPLACCT-2105,2026-04-22 00:00:00,2026-04-23 00:00:00,740,740.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,ANNUITY TRAIL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00134|1,SMPLTRD00134,1,SMPL002,202604,MF|COMM,SMPLACCT-2103,2026-04-16 00:00:00,2026-04-17 00:00:00,430,430.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00135|1,SMPLTRD00135,1,SMPL002,202604,CASH|CD,SMPLACCT-2108,2026-04-19 00:00:00,2026-04-20 00:00:00,270,270.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,BROKERED CD COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00136|1,SMPLTRD00136,1,SMPL002,202604,EQ|COMM,SMPLACCT-2106,2026-04-03 00:00:00,2026-04-04 00:00:00,133.37,133.37,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,91,SMPLRM2,SMPLCS2,NON_CREDITED,False,1,202604,REAL
SMPLTRD00137|1,SMPLTRD00137,1,SMPL002,202604,EQ|COMM,SMPLACCT-2107,2026-04-05 00:00:00,2026-04-06 00:00:00,122.32,122.32,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00138|1,SMPLTRD00138,1,SMPL002,202604,EQ|COMM,SMPLACCT-2108,2026-04-07 00:00:00,2026-04-08 00:00:00,122.95,122.95,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00139|1,SMPLTRD00139,1,SMPL002,202604,EQ|COMM,SMPLACCT-2106,2026-04-09 00:00:00,2026-04-10 00:00:00,120.28,120.28,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00140|1,SMPLTRD00140,1,SMPL002,202604,EQ|COMM,SMPLACCT-2107,2026-04-11 00:00:00,2026-04-12 00:00:00,145.74,145.74,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00141|1,SMPLTRD00141,1,SMPL002,202604,EQ|COMM,SMPLACCT-2108,2026-04-13 00:00:00,2026-04-14 00:00:00,153.2,153.2,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00142|1,SMPLTRD00142,1,SMPL002,202604,EQ|COMM,SMPLACCT-2106,2026-04-15 00:00:00,2026-04-16 00:00:00,151.96,151.96,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00143|1,SMPLTRD00143,1,SMPL002,202604,EQ|COMM,SMPLACCT-2107,2026-04-17 00:00:00,2026-04-18 00:00:00,133.16,133.16,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00144|1,SMPLTRD00144,1,SMPL002,202604,EQ|COMM,SMPLACCT-2108,2026-04-19 00:00:00,2026-04-20 00:00:00,141.14,141.14,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00145|1,SMPLTRD00145,1,SMPL002,202604,EQ|COMM,SMPLACCT-2106,2026-04-21 00:00:00,2026-04-22 00:00:00,130.11,130.11,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00146|1,SMPLTRD00146,1,SMPL002,202604,MF|COMM,SMPLACCT-2103,2026-04-11 00:00:00,2026-04-12 00:00:00,119,119.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION BELOW MINIMUM,RECURRING,92,SMPLRM2,SMPLCS2,NON_CREDITED,False,1,202604,REAL
SMPLTRD00147|1,SMPLTRD00147,1,SMPL002,202604,CASH|SWP,SMPLACCT-2108,2026-04-24 00:00:00,2026-04-25 00:00:00,1750.0,1750.0,1.0,18.0,18.0,None,0.0,0.0,1190000,money_mkt,MONTH M04-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202604,REAL
SMPLTRD00148|1,SMPLTRD00148,1,SMPL002,202605,UMA|FEE,SMPLACCT-2101,2026-05-28 00:00:00,2026-05-29 00:00:00,6424.09,8030.11,0.8,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M05-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00149|1,SMPLTRD00149,1,SMPL002,202605,UMA|FEE,SMPLACCT-2102,2026-05-28 00:00:00,2026-05-29 00:00:00,6548.18,8185.23,0.8,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M05-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00150|1,SMPLTRD00150,1,SMPL002,202605,UMA|FEE,SMPLACCT-2103,2026-05-28 00:00:00,2026-05-29 00:00:00,6672.27,8340.34,0.8,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M05-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00151|1,SMPLTRD00151,1,SMPL002,202605,UMA|FEE,SMPLACCT-2104,2026-05-28 00:00:00,2026-05-29 00:00:00,6796.36,8495.45,0.8,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M05-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00152|1,SMPLTRD00152,1,SMPL002,202605,JPMCAP|FEE,SMPLACCT-2105,2026-05-27 00:00:00,2026-05-28 00:00:00,4200.0,4200.0,1.0,65.0,65.0,None,0.0,0.0,0.0,ace,MONTH M05-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00153|1,SMPLTRD00153,1,SMPL002,202605,ADV|FEE,SMPLACCT-2106,2026-05-27 00:00:00,2026-05-28 00:00:00,3340.91,3340.91,1.0,58.0,58.0,None,0.0,0.0,0.0,ace,MONTH M05-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00154|1,SMPLTRD00154,1,SMPL002,202605,MFT|12B1,SMPLACCT-2107,2026-05-25 00:00:00,2026-05-26 00:00:00,2400,2400.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M05-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00155|1,SMPLTRD00155,1,SMPL002,202605,MFT|12B1,SMPLACCT-2107,2026-05-26 00:00:00,2026-05-27 00:00:00,-140,-140.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M05-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
